cut1_idx,cut2_idx
4391,4247
4391,4261
4391,4262
4463,4410
4463,4439
4606,4535
4535,4391
4535,4405
4535,4406
4606,4554
4606,4555
4555,4535
4555,4554
4751,4679
4679,4535
4679,4549
4679,4550
4751,4698
4751,4727
4894,4823
4823,4679
4823,4693
4823,4694
4894,4842
4894,4843
4843,4823
4843,4842
5039,4967
4967,4823
4967,4837
4967,4838
5039,4986
5039,5015
5182,5111
5111,4967
5111,4981
5111,4982
5182,5130
5182,5131
5131,5111
5131,5130
5327,5255
5255,5111
5255,5125
5255,5126
5327,5274
5327,5303
5470,5399
5399,5255
5399,5269
5399,5270
5470,5418
5470,5419
5419,5399
5419,5418
5615,5543
5543,5399
5543,5413
5543,5414
5615,5562
5615,5591
5758,5687
5687,5543
5687,5557
5687,5558
5758,5706
5758,5707
5707,5687
5707,5706
5903,5831
5831,5687
5831,5701
5831,5702
5903,5850
5903,5879
6046,5975
5975,5831
5975,5845
5975,5846
6046,5994
6046,5995
5995,5975
5995,5994
6191,6119
6119,5975
6119,5989
6119,5990
6191,6138
6191,6167
6334,6263
6263,6119
6263,6133
6263,6134
6334,6282
6334,6283
6283,6263
6283,6282
6479,6407
6407,6263
6407,6277
6407,6278
6479,6426
6479,6455
6622,6551
6551,6407
6551,6421
6551,6422
6622,6570
6622,6571
6571,6551
6571,6570
6767,6695
6695,6551
6695,6565
6695,6566
6767,6714
6767,6743
6910,6839
6839,6695
6839,6709
6839,6710
6910,6858
6910,6859
6859,6839
6859,6858
7055,6983
6983,6839
6983,6853
6983,6854
7055,7002
7055,7031
7198,7127
7127,6983
7127,6997
7127,6998
7198,7146
7198,7147
7147,7127
7147,7146
7343,7271
7271,7127
7271,7141
7271,7142
7343,7290
7343,7319
7486,7415
7415,7271
7415,7285
7415,7286
7486,7434
7486,7435
7435,7415
7435,7434
7631,7559
7559,7415
7559,7429
7559,7430
7631,7578
7631,7607
7774,7703
7703,7559
7703,7573
7703,7574
7774,7722
7774,7723
7723,7703
7723,7722
7919,7847
7847,7703
7847,7717
7847,7718
7919,7866
7919,7895
8062,7991
7991,7847
7991,7861
7991,7862
8062,8010
8062,8011
8011,7991
8011,8010
8207,8135
8135,7991
8135,8005
8135,8006
8207,8154
8207,8183
8350,8279
8279,8135
8279,8149
8279,8150
8350,8298
8350,8299
8299,8279
8299,8298
8495,8423
8423,8279
8423,8293
8423,8294
8495,8442
8495,8471
8638,8567
8567,8423
8567,8437
8567,8438
8638,8586
8638,8587
8587,8567
8587,8586
8783,8711
8711,8567
8711,8581
8711,8582
8783,8730
8783,8759
8926,8855
8855,8711
8855,8725
8855,8726
8926,8874
8926,8875
8875,8855
8875,8874
9071,8999
8999,8855
8999,8869
8999,8870
9071,9018
9071,9047
9214,9143
9143,8999
9143,9013
9143,9014
9214,9162
9214,9163
9163,9143
9163,9162
9359,9287
9287,9143
9287,9157
9287,9158
9359,9306
9359,9335
9502,9431
9431,9287
9431,9301
9431,9302
9502,9450
9502,9451
9451,9431
9451,9450
9647,9575
9575,9431
9575,9445
9575,9446
9647,9594
9647,9623
9790,9719
9719,9575
9719,9589
9719,9590
9790,9738
9790,9739
9739,9719
9739,9738
9935,9863
9863,9719
9863,9733
9863,9734
9935,9882
9935,9911
10078,10007
10007,9863
10007,9877
10007,9878
10078,10026
10078,10027
10027,10007
10027,10026
10223,10151
10151,10007
10151,10021
10151,10022
10223,10170
10223,10199
10366,10295
10295,10151
10295,10165
10295,10166
10366,10314
10366,10315
10315,10295
10315,10314
10511,10439
10439,10295
10439,10309
10439,10310
10511,10458
10511,10487
10654,10583
10583,10439
10583,10453
10583,10454
10654,10602
10654,10603
10603,10583
10603,10602
10799,10727
10727,10583
10727,10597
10727,10598
10799,10746
10799,10775
10942,10871
10871,10727
10871,10741
10871,10742
10942,10890
10942,10891
10891,10871
10891,10890
11087,11015
11015,10871
11015,10885
11015,10886
11087,11034
11087,11063
11230,11159
11159,11015
11159,11029
11159,11030
11230,11178
11230,11179
11179,11159
11179,11178
11375,11303
11303,11159
11303,11173
11303,11174
11375,11322
11375,11351
11518,11447
11447,11303
11447,11317
11447,11318
11518,11466
11518,11467
11467,11447
11467,11466
11663,11591
11591,11447
11591,11461
11591,11462
11663,11610
11663,11639
11806,11735
11735,11591
11735,11605
11735,11606
11806,11754
11806,11755
11755,11735
11755,11754
11951,11879
11879,11735
11879,11749
11879,11750
11951,11898
11951,11927
12094,12023
12023,11879
12023,11893
12023,11894
12094,12042
12094,12043
12043,12023
12043,12042
12239,12167
12167,12023
12167,12037
12167,12038
12239,12186
12239,12215
12382,12311
12311,12167
12311,12181
12311,12182
12382,12330
12382,12331
12331,12311
12331,12330
12527,12455
12455,12311
12455,12325
12455,12326
12527,12474
12527,12503
12670,12599
12599,12455
12599,12469
12599,12470
12670,12618
12670,12619
12619,12599
12619,12618
12815,12743
12743,12599
12743,12613
12743,12614
12815,12762
12815,12791
12958,12887
12887,12743
12887,12757
12887,12758
12958,12906
12958,12907
12907,12887
12907,12906
13103,13031
13031,12887
13031,12901
13031,12902
13103,13050
13103,13079
13246,13175
13175,13031
13175,13045
13175,13046
13246,13194
13246,13195
13195,13175
13195,13194
13391,13319
13319,13175
13319,13189
13319,13190
13391,13338
13391,13367
13534,13463
13463,13319
13463,13333
13463,13334
13534,13482
13534,13483
13483,13463
13483,13482
13679,13607
13607,13463
13607,13477
13607,13478
13679,13626
13679,13655
13822,13751
13751,13607
13751,13621
13751,13622
13822,13770
13822,13771
13771,13751
13771,13770
13967,13895
13895,13751
13895,13765
13895,13766
13967,13914
13967,13943
14110,14039
14039,13895
14039,13909
14039,13910
14110,14058
14110,14059
14059,14039
14059,14058
14255,14183
14183,14039
14183,14053
14183,14054
14255,14202
14255,14231
14398,14327
14327,14183
14327,14197
14327,14198
14398,14346
14398,14347
14347,14327
14347,14346
14543,14471
14471,14327
14471,14341
14471,14342
14543,14490
14543,14519
14686,14615
14615,14471
14615,14485
14615,14486
14686,14634
14686,14635
14635,14615
14635,14634
14831,14759
14759,14615
14759,14629
14759,14630
14831,14778
14831,14807
14974,14903
14903,14759
14903,14773
14903,14774
14974,14922
14974,14923
14923,14903
14923,14922
15119,15047
15047,14903
15047,14917
15047,14918
15119,15066
15119,15095
15262,15191
15191,15047
15191,15061
15191,15062
15262,15210
15262,15211
15211,15191
15211,15210
15407,15335
15335,15191
15335,15205
15335,15206
15407,15354
15407,15383
15550,15479
15479,15335
15479,15349
15479,15350
15550,15498
15550,15499
15499,15479
15499,15498
15695,15623
15623,15479
15623,15493
15623,15494
15695,15642
15695,15671
15838,15767
15767,15623
15767,15637
15767,15638
15838,15786
15838,15787
15787,15767
15787,15786
15983,15911
15911,15767
15911,15781
15911,15782
15983,15930
15983,15959
16126,16055
16055,15911
16055,15925
16055,15926
16126,16074
16126,16075
16075,16055
16075,16074
16271,16199
16199,16055
16199,16069
16199,16070
16271,16218
16271,16247
16414,16343
16343,16199
16343,16213
16343,16214
16414,16362
16414,16363
16363,16343
16363,16362
16559,16487
16487,16343
16487,16357
16487,16358
16559,16506
16559,16535
16702,16631
16631,16487
16631,16501
16631,16502
16702,16650
16702,16651
16651,16631
16651,16650
16847,16775
16775,16631
16775,16645
16775,16646
16847,16794
16847,16823
16990,16919
16919,16775
16919,16789
16919,16790
16990,16938
16990,16939
16939,16919
16939,16938
17135,17063
17063,16919
17063,16933
17063,16934
17135,17082
17135,17111
17278,17207
17207,17063
17207,17077
17207,17078
17278,17226
17278,17227
17227,17207
17227,17226
17423,17351
17351,17207
17351,17221
17351,17222
17423,17370
17423,17399
17566,17495
17495,17351
17495,17365
17495,17366
17566,17514
17566,17515
17515,17495
17515,17514
17711,17639
17639,17495
17639,17509
17639,17510
17711,17658
17711,17687
17854,17783
17783,17639
17783,17653
17783,17654
17854,17802
17854,17803
17803,17783
17803,17802
17998,17927
17927,17783
17927,17797
17927,17798
17998,17944
17944,17941
17944,17942
17998,17948
17948,17927
17948,17941
17948,17942
18142,18071
18071,17927
18071,17941
18071,17942
18142,18090
18142,18091
18091,18071
18091,18090
18215,18071
18215,18085
18215,18086
