cut1_idx,cut2_idx
10150,10005
10171,10150
10171,10169
10169,10165
10362,10317
10362,10338
10338,10294
10338,10312
10312,10309
10312,10310
10294,10150
10317,10166
10317,10279
10317,10312
10279,10150
10279,10165
10507,10437
10437,10310
10437,10425
10425,10294
10649,10582
10649,10599
10582,10437
10794,10748
10794,10772
10772,10598
10772,10711
10772,10745
10745,10741
10711,10582
10711,10597
10748,10727
10748,10741
10748,10742
10727,10582
10727,10597
10727,10598
10937,10869
10937,10888
10888,10885
10888,10886
10869,10742
10869,10857
10857,10727
11081,11014
11081,11034
11034,11030
11014,10869
11226,11179
11226,11203
11203,11158
11203,11173
11203,11174
11158,11014
11179,11158
11179,11176
11176,11173
11176,11174
11372,11174
11372,11287
11372,11320
11320,11317
11320,11318
11287,11158
11287,11173
11513,11446
11513,11463
11446,11301
11301,11174
11301,11287
11658,11611
11658,11634
11634,11590
11634,11608
11608,11605
11608,11606
11590,11446
11611,11590
11611,11608
11803,11733
11733,11606
11733,11720
11720,11462
11720,11575
11720,11605
11575,11446
11575,11461
11946,11900
11946,11924
11924,11750
11924,11863
11924,11896
11896,11893
11896,11894
11863,11733
11863,11749
11900,11878
11900,11893
11900,11894
11878,11733
12092,11894
12092,12010
12092,12040
12040,12037
12040,12038
12010,11863
12010,11893
12236,12038
12236,12151
12236,12184
12184,12181
12184,12182
12151,12022
12151,12037
12022,11878
12377,12309
12377,12327
12309,12182
12309,12295
12295,12165
12295,12181
12165,12038
12165,12151
12521,12454
12521,12471
12454,12309
12667,12598
12598,12454
12810,12764
12810,12788
12788,12614
12788,12728
12788,12761
12761,12757
12728,12470
12728,12583
12728,12613
12583,12454
12583,12469
12764,12741
12764,12757
12764,12758
12741,12614
12741,12728
12954,12907
12954,12930
12930,12885
12930,12905
12905,12901
12885,12758
12885,12872
12872,12614
12872,12728
12872,12757
12907,12885
12907,12905
13098,13051
13098,13075
13075,13030
13075,13045
13075,13046
13030,12885
13051,13030
13051,13047
13242,13196
13242,13220
13220,13046
13220,13161
13220,13192
13192,13189
13192,13190
13161,13030
13196,13174
13196,13189
13196,13190
13174,13030
13386,13339
13386,13362
13362,13317
13362,13335
13317,13190
13317,13303
13303,13174
13303,13189
13339,13317
13339,13335
13530,13484
13530,13508
13508,13334
13508,13447
13508,13479
13447,13317
13447,13333
13484,13462
13484,13477
13484,13478
13462,13317
13674,13628
13674,13650
13650,13607
13650,13623
13607,13462
13607,13477
13607,13478
13628,13607
13628,13621
13628,13622
13818,13772
13818,13795
13795,13751
13795,13765
13795,13766
13751,13607
13751,13621
13751,13622
13772,13751
13772,13765
13772,13766
13963,13893
13893,13766
13893,13880
13880,13622
13880,13735
13880,13765
13735,13607
13735,13621
14105,14040
14105,14055
14040,14024
14024,13766
14024,13880
14024,13909
14252,14054
14252,14168
14252,14200
14200,14197
14200,14198
14168,13910
14168,14024
14168,14053
14395,14325
14325,14198
14325,14312
14312,14054
14312,14168
14312,14197
14537,14471
14537,14488
14488,14485
14488,14486
14471,14325
14471,14341
14471,14342
14681,14613
14681,14631
14613,14486
14613,14601
14601,14471
14826,14779
14826,14802
14802,14758
14802,14775
14758,14613
14779,14758
14779,14775
14969,14902
14969,14921
14921,14917
14902,14758
15113,15046
15113,15064
15064,15061
15064,15062
15046,14902
15258,15211
15258,15234
15234,15192
15234,15207
15192,15175
15175,15046
15175,15061
15211,15192
15211,15207
15402,15355
15402,15378
15378,15336
15378,15353
15353,15349
15336,15322
15322,15175
15322,15205
15355,15336
15355,15353
15549,15478
15549,15493
15549,15494
15478,15336
15689,15621
15689,15639
15621,15494
15621,15610
15610,15464
15610,15493
15464,15206
15464,15322
15464,15349
15834,15787
15834,15810
15810,15766
15810,15784
15784,15781
15784,15782
15766,15621
15787,15766
15787,15784
15977,15909
15977,15927
15909,15782
15909,15897
15897,15766
16124,15926
16124,16039
16124,16071
16039,15909
16039,15925
16265,16197
16265,16216
16216,16213
16216,16214
16197,16070
16197,16183
16183,16055
16183,16069
16055,15909
16055,15925
16055,15926
16410,16363
16410,16388
16388,16214
16388,16327
16388,16360
16360,16357
16360,16358
16327,16197
16327,16213
16363,16345
16363,16360
16345,16070
16345,16183
16555,16486
16486,16345
16698,16651
16698,16674
16674,16631
16674,16649
16649,16645
16631,16486
16631,16501
16631,16502
16651,16631
16651,16649
16842,16795
16842,16818
16818,16774
16818,16792
16792,16789
16792,16790
16774,16631
16795,16774
16795,16792
16985,16918
16985,16936
16936,16933
16936,16934
16918,16774
17130,17083
17130,17108
17108,16934
17108,17050
17108,17080
17080,17077
17080,17078
17050,16906
17050,16933
16906,16760
16906,16789
16760,16502
16760,16616
16760,16645
16616,16358
16616,16471
16616,16501
16471,16345
16471,16357
17083,17061
17083,17080
17061,16934
17061,17050
17275,17206
17206,17061
17418,17371
17418,17395
17395,17350
17395,17365
17395,17366
17350,17206
17371,17350
17371,17367
17562,17515
17562,17538
17538,17494
17538,17511
17494,17350
17515,17494
17515,17511
17705,17640
17705,17656
17656,17653
17656,17654
17640,17623
17623,17494
17623,17509
17852,17654
17852,17768
17852,17801
17801,17797
17768,17510
17768,17623
17768,17653
17995,17925
17925,17798
17925,17913
17913,17781
17781,17654
17781,17768
18139,18070
18070,17925
18213,18086
18213,18203
18203,17925
18203,17941
18203,17942
18203,18085
