cut1_idx,cut2_idx
9847,9733
9884,9861
9884,9877
9884,9878
10074,10027
10074,10051
10051,10005
10051,10021
10051,10022
10005,9878
10005,9993
9993,9861
10027,10005
10027,10023
10217,10150
10217,10167
10150,10005
10361,10294
10361,10312
10312,10309
10312,10310
10294,10150
10505,10437
10505,10455
10437,10310
10437,10424
10424,10166
10424,10279
10424,10309
10279,10150
10279,10165
10649,10581
10649,10599
10581,10454
10581,10568
10568,10310
10568,10424
10568,10453
10794,10748
10794,10772
10772,10598
10772,10711
10772,10744
10744,10741
10744,10742
10711,10581
10711,10597
10748,10727
10748,10741
10748,10742
10727,10581
10727,10597
10727,10598
10937,10869
10937,10888
10888,10885
10888,10886
10869,10742
10869,10856
10856,10598
10856,10711
10856,10741
11081,11014
11081,11034
11034,11030
11014,10869
11226,11179
11226,11202
11202,11157
11202,11176
11176,11173
11176,11174
11157,11030
11157,11144
11144,10886
11144,10999
11144,11029
10999,10869
10999,10885
11179,11157
11179,11176
11371,11301
11301,11174
11301,11287
11287,11157
11287,11173
11513,11445
11513,11466
11466,11462
11445,11318
11445,11432
11432,11174
11432,11287
11432,11317
11657,11590
11657,11607
11590,11445
11803,11733
11733,11606
11733,11719
11719,11590
11719,11605
11946,11899
11946,11924
11924,11750
11924,11863
11924,11896
11896,11893
11896,11894
11863,11733
11863,11749
11899,11878
11899,11896
11878,11733
12090,12043
12090,12066
12066,12022
12066,12040
12040,12037
12040,12038
12022,11878
12043,12022
12043,12040
12236,12038
12236,12151
12236,12184
12184,12181
12184,12182
12151,12022
12151,12037
12377,12309
12377,12327
12309,12182
12309,12295
12295,12165
12295,12181
12165,12038
12165,12151
12521,12454
12521,12471
12454,12309
12667,12598
12598,12454
12810,12764
12810,12787
12787,12741
12787,12757
12787,12758
12741,12614
12741,12728
12728,12470
12728,12583
12728,12613
12583,12454
12583,12469
12764,12741
12764,12757
12764,12758
12953,12885
12953,12905
12905,12901
12885,12758
12885,12872
12872,12614
12872,12728
12872,12757
13098,13051
13098,13074
13074,13029
13074,13050
13050,13046
13029,12902
13029,13017
13017,12885
13051,13029
13051,13050
13242,13196
13242,13220
13220,13046
13220,13161
13220,13192
13192,13189
13192,13190
13161,13029
13196,13174
13196,13189
13196,13190
13174,13029
13385,13317
13385,13335
13317,13190
13317,13303
13303,13174
13303,13189
13530,13484
13530,13508
13508,13334
13508,13447
13508,13479
13447,13317
13447,13333
13484,13462
13484,13477
13484,13478
13462,13317
13673,13606
13673,13623
13606,13462
13818,13771
13818,13795
13795,13751
13795,13765
13795,13766
13751,13606
13751,13621
13751,13622
13771,13751
13771,13768
13768,13765
13768,13766
13963,13893
13893,13766
13893,13879
13879,13751
13879,13765
14105,14039
14105,14055
14039,13893
14039,13909
14039,13910
14251,14182
14182,14039
14394,14349
14394,14371
14371,14325
14371,14341
14371,14342
14325,14198
14325,14312
14312,14054
14312,14168
14312,14197
14168,13910
14168,14023
14168,14053
14023,13893
14023,13909
14349,14198
14349,14312
14349,14344
14344,14341
14344,14342
14537,14471
14537,14488
14488,14485
14488,14486
14471,14325
14471,14341
14471,14342
14681,14613
14681,14631
14613,14486
14613,14601
14601,14471
14826,14779
14826,14802
14802,14758
14802,14775
14758,14613
14779,14758
14779,14775
14969,14902
14969,14921
14921,14917
14902,14758
15113,15046
15113,15064
15064,15061
15064,15062
15046,14902
15258,15211
15258,15234
15234,15191
15234,15208
15208,15205
15208,15206
15191,15046
15191,15061
15191,15062
15211,15191
15211,15208
15401,15336
15401,15352
15352,15349
15352,15350
15336,15322
15322,15175
15322,15205
15175,15046
15175,15061
15546,15499
15546,15522
15522,15478
15522,15495
15478,15336
15499,15478
15499,15495
15689,15621
15689,15639
15621,15494
15621,15610
15610,15464
15610,15493
15464,15206
15464,15322
15464,15349
15834,15787
15834,15810
15810,15765
15810,15783
15765,15638
15765,15752
15752,15494
15752,15610
15752,15637
15787,15765
15787,15783
15977,15909
15977,15927
15909,15782
15909,15897
15897,15765
16122,16075
16122,16099
16099,16054
16099,16069
16099,16070
16054,15909
16075,16054
16075,16071
16265,16197
16265,16216
16216,16213
16216,16214
16197,16070
16197,16183
16183,16054
16183,16069
16410,16363
16410,16387
16387,16343
16387,16357
16387,16358
16343,16197
16343,16213
16343,16214
16363,16343
16363,16359
16554,16508
16554,16530
16530,16486
16530,16504
16504,16501
16504,16502
16486,16343
16508,16486
16508,16501
16508,16502
16698,16651
16698,16674
16674,16631
16674,16649
16649,16645
16631,16486
16631,16501
16631,16502
16651,16631
16651,16649
16841,16774
16841,16792
16792,16789
16792,16790
16774,16631
16985,16917
16985,16936
16936,16933
16936,16934
16917,16790
16917,16906
16906,16760
16906,16789
16760,16502
16760,16616
16760,16645
16616,16358
16616,16471
16616,16501
16471,16343
16471,16357
17130,17083
17130,17107
17107,17061
17107,17077
17107,17078
17061,16934
17061,17049
17049,16917
17083,17061
17083,17080
17080,17077
17080,17078
17274,17227
17274,17251
17251,17205
17251,17221
17251,17222
17205,17078
17205,17192
17192,16934
17192,17049
17192,17077
17227,17205
17227,17225
17225,17221
17418,17371
17418,17395
17395,17349
17395,17365
17395,17366
17349,17222
17349,17335
17335,17205
17335,17221
17371,17349
17371,17367
17562,17515
17562,17538
17538,17493
17538,17511
17493,17366
17493,17479
17479,17349
17479,17365
17515,17493
17515,17511
17705,17640
17705,17655
17640,17623
17623,17493
17623,17509
17851,17781
17781,17654
17781,17768
17768,17510
17768,17623
17768,17653
17994,17947
17994,17970
17970,17925
17970,17944
17944,17941
17944,17942
17925,17798
17925,17912
17912,17654
17912,17768
17912,17797
17947,17925
17947,17944
18138,18092
18138,18117
18117,18070
18070,17925
18092,18070
18092,18085
18092,18086
18213,18086
18213,18202
18202,18055
18202,18085
18055,17925
18055,17941
