cut1_idx,cut2_idx
9847,9717
9847,9733
9884,9861
9884,9877
9884,9878
10074,10027
10074,10051
10051,10005
10051,10021
10051,10022
10005,9878
10005,9993
9993,9861
10027,10005
10027,10023
10217,10150
10217,10167
10150,10005
10361,10294
10361,10312
10312,10309
10312,10310
10294,10150
10505,10437
10505,10455
10437,10310
10437,10424
10424,10166
10424,10279
10424,10309
10279,10150
10279,10165
10649,10581
10649,10599
10581,10454
10581,10568
10568,10310
10568,10424
10568,10453
10794,10747
10794,10772
10772,10598
10772,10711
10772,10743
10711,10581
10711,10597
10747,10727
10747,10743
10727,10581
10727,10597
10727,10598
10937,10869
10937,10887
10869,10742
10869,10856
10856,10598
10856,10711
10856,10741
11081,11014
11081,11033
11033,11029
11014,10869
11225,11157
11225,11175
11157,11030
11157,11144
11144,10886
11144,10999
11144,11029
10999,10869
10999,10885
11371,11301
11301,11174
11301,11287
11287,11157
11287,11173
11513,11445
11513,11466
11466,11462
11445,11318
11445,11431
11431,11301
11431,11317
11657,11590
11657,11607
11590,11445
11801,11733
11801,11753
11753,11749
11733,11606
11733,11719
11719,11590
11719,11605
11946,11899
11946,11924
11924,11750
11924,11863
11924,11896
11896,11893
11896,11894
11863,11733
11863,11749
11899,11877
11899,11896
11877,11750
11877,11863
12089,12022
12089,12039
12022,11877
12236,12038
12236,12151
12236,12184
12184,12181
12184,12182
12151,12022
12151,12037
12377,12309
12377,12327
12309,12182
12309,12295
12295,12165
12295,12181
12165,12038
12165,12151
12521,12454
12521,12471
12454,12309
12667,12598
12598,12454
12809,12741
12809,12761
12761,12757
12741,12614
12741,12728
12728,12470
12728,12583
12728,12613
12583,12454
12583,12469
12953,12885
12953,12905
12905,12901
12885,12758
12885,12872
12872,12614
12872,12728
12872,12757
13098,13051
13098,13074
13074,13029
13074,13050
13050,13046
13029,12902
13029,13017
13017,12885
13051,13029
13051,13050
13242,13196
13242,13220
13220,13046
13220,13161
13220,13192
13192,13189
13192,13190
13161,13029
13196,13174
13196,13189
13196,13190
13174,13029
13385,13317
13385,13335
13317,13190
13317,13303
13303,13174
13303,13189
13530,13484
13530,13507
13507,13462
13507,13477
13507,13478
13462,13317
13484,13462
13484,13477
13484,13478
13673,13605
13673,13623
13605,13478
13605,13591
13591,13462
13591,13477
13818,13771
13818,13795
13795,13751
13795,13765
13795,13766
13751,13605
13751,13621
13751,13622
13771,13751
13771,13768
13768,13765
13768,13766
13963,13893
13893,13766
13893,13879
13879,13751
13879,13765
14105,14039
14105,14055
14039,13893
14039,13909
14039,13910
14251,14181
14181,14054
14181,14168
14168,13910
14168,14023
14168,14053
14023,13893
14023,13909
14394,14349
14394,14370
14370,14325
14370,14344
14344,14341
14344,14342
14325,14198
14325,14312
14312,14054
14312,14168
14312,14197
14349,14198
14349,14312
14349,14344
14537,14470
14537,14488
14488,14485
14488,14486
14470,14325
14681,14613
14681,14631
14613,14486
14613,14600
14600,14342
14600,14455
14600,14485
14455,14325
14455,14341
14826,14779
14826,14802
14802,14758
14802,14775
14758,14613
14779,14758
14779,14775
14969,14901
14969,14921
14921,14917
14901,14774
14901,14887
14887,14758
14887,14773
15113,15046
15113,15064
15064,15061
15064,15062
15046,14901
15258,15211
15258,15234
15234,15191
15234,15208
15208,15205
15208,15206
15191,15046
15191,15061
15191,15062
15211,15191
15211,15208
15401,15336
15401,15352
15352,15349
15352,15350
15336,15322
15322,15175
15322,15205
15175,15046
15175,15061
15545,15478
15545,15495
15478,15336
15689,15621
15689,15639
15621,15494
15621,15610
15610,15464
15610,15493
15464,15206
15464,15322
15464,15349
15833,15765
15833,15783
15765,15638
15765,15752
15752,15494
15752,15610
15752,15637
15977,15909
15977,15927
15909,15782
15909,15897
15897,15765
16122,16075
16122,16098
16098,16054
16098,16071
16054,15909
16075,16054
16075,16071
16265,16197
16265,16216
16216,16213
16216,16214
16197,16070
16197,16183
16183,16054
16183,16069
16410,16363
16410,16386
16386,16343
16386,16359
16343,16197
16343,16213
16343,16214
16363,16343
16363,16359
16554,16508
16554,16530
16530,16486
16530,16504
16504,16501
16504,16502
16486,16343
16508,16486
16508,16501
16508,16502
16698,16651
16698,16674
16674,16630
16674,16649
16649,16645
16630,16486
16651,16630
16651,16649
16841,16774
16841,16792
16792,16789
16792,16790
16774,16630
16985,16917
16985,16936
16936,16933
16936,16934
16917,16790
16917,16904
16904,16646
16904,16760
16904,16789
16760,16502
16760,16616
16760,16645
16616,16358
16616,16471
16616,16501
16471,16343
16471,16357
17130,17083
17130,17107
17107,17061
17107,17077
17107,17078
17061,16934
17061,17049
17049,16917
17083,17061
17083,17080
17080,17077
17080,17078
17274,17227
17274,17251
17251,17205
17251,17221
17251,17222
17205,17078
17205,17192
17192,16934
17192,17049
17192,17077
17227,17205
17227,17225
17225,17221
17418,17371
17418,17394
17394,17349
17394,17367
17349,17222
17349,17335
17335,17205
17335,17221
17371,17349
17371,17367
17562,17515
17562,17538
17538,17493
17538,17511
17493,17366
17493,17479
17479,17349
17479,17365
17515,17493
17515,17511
17705,17640
17705,17655
17640,17623
17623,17493
17623,17509
17850,17804
17850,17828
17828,17654
17828,17768
17828,17801
17801,17797
17768,17510
17768,17623
17768,17653
17804,17781
17804,17797
17804,17798
17781,17654
17781,17768
17994,17947
17994,17970
17970,17925
17970,17944
17944,17941
17944,17942
17925,17798
17925,17912
17912,17654
17912,17768
17912,17797
17947,17925
17947,17944
18138,18092
18138,18116
18116,17942
18116,18055
18116,18087
18055,17925
18055,17941
18092,18070
18092,18085
18092,18086
18070,17925
18213,18086
18213,18202
18202,18055
18202,18085
