cut1_idx,cut2_idx
5383,5269
5419,5397
5419,5416
5416,5413
5416,5414
5609,5544
5609,5559
5544,5528
5528,5270
5528,5383
5528,5413
5753,5686
5753,5704
5704,5701
5704,5702
5686,5544
5897,5830
5897,5848
5848,5845
5848,5846
5830,5686
6041,5973
6041,5991
5973,5846
5973,5960
5960,5702
5960,5815
5960,5845
5815,5686
5815,5701
6185,6117
6185,6137
6137,6133
6117,5990
6117,6103
6103,5973
6103,5989
6330,6283
6330,6306
6306,6261
6306,6279
6261,6134
6261,6248
6248,5990
6248,6103
6248,6133
6283,6261
6283,6279
6474,6430
6474,6450
6450,6407
6450,6423
6407,6261
6407,6277
6407,6278
6430,6407
6617,6549
6617,6567
6549,6422
6549,6536
6536,6278
6536,6391
6536,6421
6391,6261
6391,6277
6761,6693
6761,6711
6693,6566
6693,6679
6679,6549
6679,6565
6905,6837
6905,6856
6856,6853
6856,6854
6837,6710
6837,6824
6824,6566
6824,6679
6824,6709
7050,7003
7050,7026
7026,6983
7026,6999
6983,6837
6983,6853
6983,6854
7003,6983
7003,6999
7193,7126
7193,7143
7126,6983
7337,7270
7337,7288
7288,7285
7288,7286
7270,7126
7481,7413
7481,7432
7432,7429
7432,7430
7413,7286
7413,7399
7399,7270
7399,7285
7625,7557
7625,7575
7557,7430
7557,7543
7543,7413
7543,7429
7769,7702
7769,7720
7720,7717
7720,7718
7702,7557
7913,7847
7913,7863
7847,7702
7847,7717
7847,7718
8058,8011
8058,8034
8034,7989
8034,8007
7989,7862
7989,7978
7978,7831
7978,7861
7831,7702
7831,7717
8011,7989
8011,8007
8201,8134
8201,8151
8134,7989
8345,8277
8345,8295
8277,8150
8277,8263
8263,8134
8263,8149
8489,8422
8489,8439
8422,8277
8633,8565
8633,8583
8565,8438
8565,8551
8551,8422
8551,8437
8777,8709
8777,8729
8729,8725
8709,8582
8709,8695
8695,8565
8695,8581
8922,8875
8922,8898
8898,8854
8898,8871
8854,8709
8875,8854
8875,8871
9067,8998
8998,8854
9209,9141
9209,9159
9141,9014
9141,9128
9128,8870
9128,8983
9128,9013
8983,8854
8983,8869
9353,9286
9353,9303
9286,9141
9498,9451
9498,9474
9474,9430
9474,9448
9448,9445
9448,9446
9430,9286
9451,9430
9451,9448
9641,9573
9641,9591
9573,9446
9573,9560
9560,9302
9560,9415
9560,9445
9415,9286
9415,9301
9785,9717
9785,9735
9717,9590
9717,9703
9703,9573
9703,9589
9929,9861
9929,9879
9861,9734
9861,9847
9847,9717
9847,9733
10074,10027
10074,10050
10050,10005
10050,10023
10005,9878
10005,9992
9992,9734
9992,9847
9992,9877
10027,10005
10027,10023
10217,10149
10217,10167
10149,10022
10149,10136
10136,9878
10136,9992
10136,10021
10361,10294
10361,10311
10294,10149
10505,10437
10505,10455
10437,10310
10437,10424
10424,10166
10424,10279
10424,10309
10279,10149
10279,10165
10649,10581
10649,10599
10581,10454
10581,10568
10568,10310
10568,10424
10568,10453
10794,10747
10794,10770
10770,10726
10770,10743
10726,10581
10747,10726
10747,10743
10937,10869
10937,10887
10869,10742
10869,10856
10856,10598
10856,10711
10856,10741
10711,10581
10711,10597
11081,11013
11081,11032
11032,11029
11032,11030
11013,10886
11013,10999
10999,10869
10999,10885
11225,11157
11225,11175
11157,11030
11157,11143
11143,11013
11143,11029
11369,11301
11369,11320
11320,11317
11320,11318
11301,11174
11301,11287
11287,11157
11287,11173
11513,11445
11513,11464
11464,11461
11464,11462
11445,11318
11445,11431
11431,11301
11431,11317
11657,11589
11657,11607
11589,11462
11589,11575
11575,11445
11575,11461
11801,11733
11801,11752
11752,11749
11752,11750
11733,11606
11733,11719
11719,11589
11719,11605
11946,11899
11946,11922
11922,11877
11922,11895
11877,11750
11877,11863
11863,11733
11863,11749
11899,11877
11899,11895
12089,12021
12089,12039
12021,11894
12021,12009
12009,11877
12234,12187
12234,12211
12211,12165
12211,12181
12211,12182
12165,12038
12165,12151
12151,12021
12151,12037
12187,12165
12187,12183
12377,12309
12377,12327
12309,12182
12309,12295
12295,12165
12295,12181
12521,12454
12521,12471
12454,12309
12666,12619
12666,12643
12643,12597
12643,12613
12643,12614
12597,12470
12597,12583
12583,12454
12583,12469
12619,12597
12619,12615
12809,12741
12809,12761
12761,12757
12741,12614
12741,12728
12728,12470
12728,12583
12728,12613
12953,12885
12953,12903
12885,12758
12885,12872
12872,12614
12872,12728
12872,12757
13098,13051
13098,13074
13074,13029
13074,13049
13049,13045
13029,12902
13029,13016
13016,12758
13016,12872
13016,12901
13051,13029
13051,13049
13241,13173
13241,13192
13192,13189
13192,13190
13173,13046
13173,13160
13160,12902
13160,13016
13160,13045
13385,13317
13385,13335
13317,13190
13317,13303
13303,13173
13303,13189
13529,13462
13529,13479
13462,13317
13673,13605
13673,13623
13605,13478
13605,13591
13591,13462
13591,13477
13818,13771
13818,13794
13794,13751
13794,13768
13768,13765
13768,13766
13751,13605
13751,13621
13751,13622
13771,13751
13771,13768
13962,13915
13962,13938
13938,13893
13938,13911
13893,13766
13893,13879
13879,13751
13879,13765
13915,13893
13915,13911
14105,14038
14105,14055
14038,13893
14250,14203
14250,14226
14226,14181
14226,14200
14200,14197
14200,14198
14181,14054
14181,14167
14167,14038
14167,14053
14203,14181
14203,14200
14393,14325
14393,14344
14344,14341
14344,14342
14325,14198
14325,14311
14311,14181
14311,14197
14537,14469
14537,14488
14488,14485
14488,14486
14469,14342
14469,14455
14455,14325
14455,14341
14681,14613
14681,14631
14613,14486
14613,14600
14600,14342
14600,14455
14600,14485
14826,14779
14826,14802
14802,14757
14802,14775
14757,14630
14757,14743
14743,14613
14743,14629
14779,14757
14779,14775
14969,14901
14969,14919
14901,14774
14901,14887
14887,14757
14887,14773
15113,15046
15113,15064
15064,15061
15064,15062
15046,14901
15258,15211
15258,15234
15234,15190
15234,15207
15190,15046
15211,15190
15211,15207
15401,15335
15401,15352
15352,15349
15352,15350
15335,15190
15335,15205
15335,15206
15545,15477
15545,15495
15477,15350
15477,15464
15464,15206
15464,15320
15464,15349
15320,15062
15320,15175
15320,15205
15175,15046
15175,15061
15689,15621
15689,15639
15621,15494
15621,15608
15608,15350
15608,15464
15608,15493
15833,15765
15833,15783
15765,15638
15765,15752
15752,15494
15752,15608
15752,15637
15977,15909
15977,15927
15909,15782
15909,15895
15895,15765
15895,15781
16121,16054
16121,16071
16054,15909
16265,16197
16265,16215
16197,16070
16197,16183
16183,16054
16183,16069
16409,16341
16409,16359
16341,16214
16341,16327
16327,16197
16327,16213
16553,16486
16553,16503
16486,16341
16698,16651
16698,16674
16674,16630
16674,16649
16649,16645
16630,16486
16651,16630
16651,16649
16841,16774
16841,16792
16792,16789
16792,16790
16774,16630
16985,16917
16985,16936
16936,16933
16936,16934
16917,16790
16917,16904
16904,16646
16904,16760
16904,16789
16760,16502
16760,16616
16760,16645
16616,16358
16616,16471
16616,16501
16471,16341
16471,16357
17130,17083
17130,17106
17106,17061
17106,17080
17080,17077
17080,17078
17061,16934
17061,17047
17047,16917
17047,16933
17083,17061
17083,17080
17273,17205
17273,17224
17224,17221
17224,17222
17205,17078
17205,17192
17192,16934
17192,17047
17192,17077
17417,17349
17417,17367
17349,17222
17349,17335
17335,17205
17335,17221
17561,17493
17561,17511
17493,17366
17493,17479
17479,17349
17479,17365
17705,17639
17705,17655
17639,17493
17639,17509
17639,17510
17850,17803
17850,17826
17826,17781
17826,17800
17800,17797
17800,17798
17781,17654
17781,17767
17767,17639
17767,17653
17803,17781
17803,17800
17994,17947
17994,17970
17970,17925
17970,17943
17925,17798
17925,17912
17912,17654
17912,17767
17912,17797
17947,17925
17947,17943
18138,18091
18138,18115
18115,18069
18115,18085
18115,18086
18069,17942
18069,18055
18055,17925
18055,17941
18091,18069
18091,18087
18213,18086
18213,18200
18200,17942
18200,18055
18200,18085
