cut1_idx,cut2_idx
6136,6133
6136,6134
6117,5990
6117,6103
6103,5973
6103,5989
6329,6261
6329,6279
6261,6134
6261,6248
6248,5990
6248,6103
6248,6133
6474,6427
6474,6450
6450,6406
6450,6423
6406,6261
6427,6406
6427,6423
6617,6549
6617,6567
6549,6422
6549,6536
6536,6278
6536,6391
6536,6421
6391,6261
6391,6277
6761,6693
6761,6711
6693,6566
6693,6679
6679,6549
6679,6565
6905,6837
6905,6856
6856,6853
6856,6854
6837,6710
6837,6824
6824,6566
6824,6679
6824,6709
7049,6982
7049,6999
6982,6837
7193,7125
7193,7143
7125,6998
7125,7111
7111,6982
7111,6997
7337,7269
7337,7288
7288,7285
7288,7286
7269,7142
7269,7255
7255,7125
7255,7141
7481,7413
7481,7431
7413,7286
7413,7399
7399,7269
7399,7285
7625,7557
7625,7575
7557,7430
7557,7543
7543,7413
7543,7429
7769,7702
7769,7720
7720,7717
7720,7718
7702,7557
7913,7846
7913,7863
7846,7702
8057,7989
8057,8007
7989,7862
7989,7976
7976,7718
7976,7831
7976,7861
7831,7702
7831,7717
8201,8133
8201,8151
8133,8006
8133,8119
8119,7989
8119,8005
8345,8277
8345,8295
8277,8150
8277,8263
8263,8133
8263,8149
8489,8422
8489,8439
8422,8277
8633,8565
8633,8583
8565,8438
8565,8551
8551,8422
8551,8437
8777,8709
8777,8728
8728,8725
8728,8726
8709,8582
8709,8695
8695,8565
8695,8581
8921,8854
8921,8871
8854,8709
9066,9019
9066,9042
9042,8997
9042,9015
8997,8870
8997,8983
8983,8854
8983,8869
9019,8997
9019,9015
9209,9141
9209,9159
9141,9014
9141,9127
9127,8997
9127,9013
9353,9285
9353,9303
9285,9158
9285,9271
9271,9141
9271,9157
9497,9429
9497,9448
9448,9445
9448,9446
9429,9302
9429,9415
9415,9285
9415,9301
9641,9573
9641,9591
9573,9446
9573,9559
9559,9429
9559,9445
9785,9717
9785,9735
9717,9590
9717,9703
9703,9573
9703,9589
9929,9861
9929,9879
9861,9734
9861,9847
9847,9717
9847,9733
10074,10027
10074,10050
10050,10005
10050,10023
10005,9878
10005,9991
9991,9861
9991,9877
10027,10005
10027,10023
10217,10149
10217,10167
10149,10022
10149,10136
10136,9878
10136,9991
10136,10021
10361,10293
10361,10311
10293,10166
10293,10279
10279,10149
10279,10165
10505,10437
10505,10455
10437,10310
10437,10424
10424,10166
10424,10279
10424,10309
10649,10581
10649,10599
10581,10454
10581,10568
10568,10310
10568,10424
10568,10453
10793,10725
10793,10743
10725,10598
10725,10711
10711,10581
10711,10597
10937,10869
10937,10887
10869,10742
10869,10855
10855,10725
10855,10741
11081,11013
11081,11031
11013,10886
11013,10999
10999,10869
10999,10885
11225,11157
11225,11175
11157,11030
11157,11143
11143,11013
11143,11029
11369,11301
11369,11320
11320,11317
11320,11318
11301,11174
11301,11287
11287,11157
11287,11173
11513,11445
11513,11463
11445,11318
11445,11431
11431,11301
11431,11317
11657,11589
11657,11607
11589,11462
11589,11575
11575,11445
11575,11461
11801,11733
11801,11752
11752,11749
11752,11750
11733,11606
11733,11719
11719,11589
11719,11605
11945,11877
11945,11895
11877,11750
11877,11863
11863,11733
11863,11749
12089,12021
12089,12039
12021,11894
12021,12008
12008,11750
12008,11863
12008,11893
12233,12165
12233,12183
12165,12038
12165,12151
12151,12021
12151,12037
12377,12309
12377,12327
12309,12182
12309,12295
12295,12165
12295,12181
12521,12453
12521,12471
12453,12326
12453,12439
12439,12309
12439,12325
12665,12597
12665,12615
12597,12470
12597,12583
12583,12453
12583,12469
12809,12741
12809,12760
12760,12757
12760,12758
12741,12614
12741,12728
12728,12470
12728,12583
12728,12613
12953,12885
12953,12903
12885,12758
12885,12872
12872,12614
12872,12728
12872,12757
13098,13051
13098,13074
13074,13029
13074,13048
13048,13045
13048,13046
13029,12902
13029,13016
13016,12758
13016,12872
13016,12901
13051,13029
13051,13048
13241,13173
13241,13192
13192,13189
13192,13190
13173,13046
13173,13159
13159,13029
13159,13045
13385,13317
13385,13335
13317,13190
13317,13303
13303,13173
13303,13189
13529,13461
13529,13479
13461,13334
13461,13447
13447,13317
13447,13333
13673,13605
13673,13623
13605,13478
13605,13591
13591,13461
13591,13477
13818,13771
13818,13794
13794,13749
13794,13768
13768,13765
13768,13766
13749,13622
13749,13735
13735,13605
13735,13621
13771,13749
13771,13768
13962,13915
13962,13938
13938,13893
13938,13911
13893,13766
13893,13879
13879,13749
13879,13765
13915,13893
13915,13911
14105,14038
14105,14055
14038,13893
14249,14181
14249,14199
14181,14054
14181,14167
14167,14038
14167,14053
14393,14325
14393,14343
14325,14198
14325,14311
14311,14181
14311,14197
14537,14469
14537,14488
14488,14485
14488,14486
14469,14342
14469,14455
14455,14325
14455,14341
14681,14613
14681,14631
14613,14486
14613,14599
14599,14469
14599,14485
14826,14779
14826,14802
14802,14757
14802,14775
14757,14630
14757,14743
14743,14613
14743,14629
14779,14757
14779,14775
14969,14901
14969,14919
14901,14774
14901,14887
14887,14757
14887,14773
15113,15045
15113,15064
15064,15061
15064,15062
15045,14918
15045,15031
15031,14901
15031,14917
15257,15189
15257,15207
15189,15062
15189,15175
15175,15045
15175,15061
15401,15334
15401,15352
15352,15349
15352,15350
15334,15189
15545,15477
15545,15495
15477,15350
15477,15464
15464,15206
15464,15319
15464,15349
15319,15189
15319,15205
15689,15621
15689,15639
15621,15494
15621,15607
15607,15477
15607,15493
15833,15765
15833,15783
15765,15638
15765,15751
15751,15621
15751,15637
15977,15909
15977,15927
15909,15782
15909,15895
15895,15765
15895,15781
16121,16053
16121,16071
16053,15926
16053,16039
16039,15909
16039,15925
16265,16197
16265,16215
16197,16070
16197,16183
16183,16053
16183,16069
16409,16341
16409,16359
16341,16214
16341,16327
16327,16197
16327,16213
16553,16486
16553,16503
16486,16341
16698,16651
16698,16674
16674,16630
16674,16647
16630,16486
16651,16630
16651,16647
16841,16773
16841,16792
16792,16789
16792,16790
16773,16646
16773,16759
16759,16630
16759,16645
16985,16917
16985,16936
16936,16933
16936,16934
16917,16790
16917,16903
16903,16773
16903,16789
17129,17061
17129,17080
17080,17077
17080,17078
17061,16934
17061,17047
17047,16917
17047,16933
17273,17205
17273,17223
17205,17078
17205,17192
17192,16934
17192,17047
17192,17077
17417,17349
17417,17367
17349,17222
17349,17335
17335,17205
17335,17221
17561,17493
17561,17511
17493,17366
17493,17479
17479,17349
17479,17365
17705,17638
17705,17655
17638,17493
17849,17781
17849,17799
17781,17654
17781,17767
17767,17638
17767,17653
17994,17947
17994,17970
17970,17925
17970,17943
17925,17798
17925,17911
17911,17781
17911,17797
17947,17925
17947,17943
18138,18091
18138,18115
18115,18069
18115,18085
18115,18086
18069,17942
18069,18055
18055,17925
18055,17941
18091,18069
18091,18087
18213,18086
18213,18200
18200,17942
18200,18055
18200,18085
