cut1_idx,cut2_idx
7556,7279
8080,7853
8080,8005
8080,8006
7853,7561
8224,7997
8224,8149
8224,8150
7997,7710
7710,7422
7710,7429
7710,7430
8379,8142
8379,8149
8379,8297
8297,8293
8142,7853
8142,7861
8142,7862
8512,8287
8512,8437
8512,8438
8287,8129
8129,7718
8129,7841
8129,8005
8658,8438
8658,8564
8658,8581
8564,8287
8803,8575
8803,8581
8803,8582
8575,8414
8414,8142
8414,8149
8414,8293
8945,8718
8718,8430
8718,8437
8718,8438
8430,8142
8430,8149
8430,8150
9089,8865
8865,8575
8865,8725
8865,8726
9237,9014
9237,9132
9237,9158
9132,8865
9132,9013
9377,9153
9153,8865
9153,9013
9153,9014
9520,9297
9520,9445
9520,9446
9297,9005
9297,9157
9297,9158
9005,8718
9675,9438
9675,9445
9675,9591
9438,9153
9438,9157
9438,9158
9809,9581
9581,9297
9963,9729
9963,9733
9963,9879
9729,9438
9729,9589
9729,9590
10097,9873
9873,9581
9873,9733
9873,9734
10240,10017
10240,10165
10240,10166
10017,9729
10017,9877
10017,9878
10385,10161
10161,9873
10161,10021
10161,10022
10539,10303
10539,10309
10539,10456
10456,10453
10456,10454
10303,10140
10140,9873
10140,10021
10673,10441
10441,10166
10441,10289
10289,9878
10289,10001
10289,10165
10001,9590
10001,9716
10001,9877
9716,9438
10827,10590
10827,10597
10827,10745
10745,10741
10590,10303
10590,10309
10590,10310
10971,10733
10971,10741
10971,10889
10889,10885
10733,10441
11115,10878
11115,10885
11115,11031
10878,10590
10878,10597
10878,10598
11250,11030
11250,11153
11250,11173
11153,10742
11153,10860
11153,11029
10860,10590
10860,10741
11403,11167
11403,11173
11403,11319
11167,11012
11012,10733
11547,11310
11547,11317
11547,11465
11465,11461
11310,11025
11310,11029
11310,11030
11025,10733
11025,10885
11025,10886
11691,11454
11691,11461
11691,11607
11454,11167
11454,11173
11454,11174
11827,11597
11827,11605
11827,11606
11597,11310
11971,11743
11971,11749
11971,11750
11743,11585
11585,11174
11585,11300
11585,11461
11300,11025
12112,11885
12112,12037
12112,12038
11885,11597
12256,12025
12256,12181
12256,12182
12025,11750
12025,11876
11876,11597
12411,12174
12411,12181
12411,12327
12174,11885
12174,11893
12174,11894
12546,12326
12546,12449
12546,12469
12449,12038
12449,12161
12449,12325
12161,11750
12161,11876
12161,12037
12699,12462
12699,12469
12699,12618
12618,12614
12462,12174
12462,12181
12462,12182
12833,12609
12609,12318
12609,12469
12609,12470
12318,12025
12318,12037
12318,12038
12987,12745
12987,12757
12987,12903
12745,12470
12745,12596
12596,12318
13123,12894
13123,12901
13123,12902
12894,12609
12894,12613
12894,12614
13266,13046
13266,13172
13266,13189
13172,12894
13408,13177
13408,13333
13408,13334
13177,12902
13177,13025
13025,12614
13025,12737
13025,12901
12737,12326
12737,12449
12737,12613
13552,13321
13552,13477
13552,13478
13321,13046
13321,13172
13697,13470
13470,13177
13470,13189
13470,13190
13842,13622
13842,13745
13842,13765
13745,13334
13745,13460
13745,13621
13460,13177
13986,13766
13986,13892
13986,13909
13892,13614
13614,13321
13614,13333
13614,13334
14129,13903
13903,13745
14272,14045
14272,14197
14272,14198
14045,13757
13757,13470
14418,14198
14418,14324
14418,14341
14324,14045
14560,14334
14560,14485
14560,14486
14334,14045
14334,14053
14334,14054
14706,14486
14706,14612
14706,14629
14612,14334
14859,14623
14859,14629
14859,14775
14623,14468
14468,14189
14189,13903
14997,14774
14997,14900
14997,14918
14900,14623
15136,14913
15136,15061
15136,15062
14913,14623
14913,14773
14913,14774
15282,15062
15282,15188
15282,15205
15188,14913
15435,15198
15435,15205
15435,15351
15198,14913
15198,14917
15198,14918
15579,15343
15579,15349
15579,15495
15343,15188
15714,15494
15714,15617
15714,15637
15617,15206
15617,15332
15617,15493
15332,15053
15053,14766
14766,14478
14766,14485
14766,14486
14478,14189
14478,14197
14478,14198
15857,15629
15629,15343
16000,15774
16000,15925
16000,15926
15774,15486
15774,15493
15774,15494
15486,15198
15486,15205
15486,15206
16147,15919
16147,15925
16147,15926
15919,15761
15761,15350
15761,15476
15761,15637
15476,15198
16290,16070
16290,16196
16290,16213
16196,15919
16443,16206
16443,16213
16443,16362
16362,16358
16206,15919
16206,15925
16206,15926
16587,16351
16587,16357
16587,16503
16351,16196
16720,16489
16720,16645
16720,16646
16489,16214
16489,16337
16337,15926
16337,16052
16337,16213
16052,15774
16864,16638
16864,16789
16864,16790
16638,16351
16638,16357
16638,16358
17008,16783
17008,16933
17008,16934
16783,16625
16625,16214
16625,16337
16625,16501
17152,16926
17152,17077
17152,17078
16926,16638
16926,16645
16926,16646
17297,17071
17071,16916
16916,16638
17446,17346
17346,17201
17201,16790
17201,16916
17201,17077
17584,17357
17584,17509
17584,17510
17357,17071
17739,17503
17739,17509
17739,17655
17503,17346
17878,17777
17777,17366
17777,17489
17777,17653
17489,17078
17489,17201
17489,17365
18027,17790
18027,17797
18027,17943
17790,17503
17790,17509
17790,17510
18160,17935
18160,18085
18160,18086
17935,17777
18223,18065
18065,17654
18065,17777
18065,17941
