cut1_idx,cut2_idx
12753,12462
12753,12613
12753,12614
13123,12893
13123,12901
13123,12902
12893,12609
13266,13046
13266,13172
13266,13189
13172,12893
13408,13177
13408,13333
13408,13334
13177,12902
13177,13025
13025,12614
13025,12737
13025,12901
12737,12326
12737,12449
12737,12613
13563,13327
13563,13333
13563,13482
13482,13478
13327,13172
13697,13470
13470,13177
13470,13189
13470,13190
13840,13614
13840,13765
13840,13766
13614,13327
13614,13333
13614,13334
13986,13766
13986,13889
13986,13909
13889,13478
13889,13601
13889,13765
13601,13190
13601,13313
13601,13477
13313,12902
13313,13025
13313,13189
14129,13902
13902,13614
13902,13621
13902,13622
14272,14045
14272,14197
14272,14198
14045,13757
13757,13470
14418,14198
14418,14321
14418,14341
14321,13910
14321,14033
14321,14197
14033,13622
14033,13745
14033,13909
13745,13334
13745,13457
13745,13621
13457,13046
13457,13172
13457,13333
14560,14334
14560,14485
14560,14486
14334,14045
14334,14053
14334,14054
14706,14486
14706,14612
14706,14629
14612,14334
14859,14622
14859,14629
14859,14775
14622,14334
14622,14341
14622,14342
14997,14774
14997,14897
14997,14918
14897,14486
14897,14612
14897,14773
15147,14911
15147,14917
15147,15065
15065,15061
14911,14753
14753,14342
14753,14468
14753,14629
14468,14189
14189,13902
15282,15062
15282,15188
15282,15205
15188,14911
15435,15197
15435,15205
15435,15351
15197,14911
15579,15343
15579,15349
15579,15495
15343,15188
15723,15486
15723,15493
15723,15639
15486,15197
15486,15205
15486,15206
15857,15629
15629,15343
16000,15774
16000,15925
16000,15926
15774,15486
15774,15493
15774,15494
16144,15918
16144,16069
16144,16070
15918,15629
15918,15637
15918,15638
16299,16063
16299,16069
16299,16217
16217,16213
16063,15908
15908,15629
16443,16205
16443,16213
16443,16362
16362,16358
16205,15918
16587,16351
16587,16357
16587,16503
16351,16196
16196,15918
16720,16489
16720,16645
16720,16646
16489,16214
16489,16337
16337,15926
16337,16052
16337,16213
16052,15774
16875,16637
16875,16645
16875,16791
16637,16351
17008,16783
17008,16933
17008,16934
16783,16625
16625,16214
16625,16337
16625,16501
17152,16926
17152,17077
17152,17078
16926,16637
16926,16645
16926,16646
17297,17071
17071,16913
16913,16502
16913,16625
16913,16789
17443,17215
17443,17221
17443,17222
17215,17057
17057,16646
17057,16772
17057,16933
16772,16489
17584,17357
17584,17509
17584,17510
17357,17071
17739,17503
17739,17509
17739,17655
17503,17340
17340,17071
17340,17221
17877,17654
17877,17777
17877,17798
17777,17366
17777,17489
17777,17653
17489,17078
17489,17201
17489,17365
17201,16790
17201,16913
17201,17077
18017,17790
17790,17503
17790,17509
17790,17510
18160,17935
18160,18085
18160,18086
17935,17777
18222,17935
18222,17941
18222,17942
