cut1_idx,cut2_idx
8080,8006
7853,7561
8224,7998
8224,8149
8224,8150
7998,7710
7998,7717
7998,7718
7710,7422
7710,7429
7710,7430
8379,8143
8379,8149
8379,8297
8297,8293
8143,7988
7988,7710
8512,8289
8512,8437
8512,8438
8289,7998
8289,8149
8289,8150
8658,8438
8658,8564
8658,8581
8564,8289
8803,8575
8803,8581
8803,8582
8575,8414
8414,8143
8414,8149
8414,8293
8945,8719
8719,8564
9099,8865
9099,8869
9099,9015
8865,8575
8865,8725
8865,8726
9240,8870
9240,8988
9240,9161
9161,9157
8988,8719
8988,8869
9377,9153
9153,8865
9153,9013
9153,9014
9520,9297
9520,9445
9520,9446
9297,9005
9297,9157
9297,9158
9005,8719
9675,9438
9675,9445
9675,9593
9593,9589
9438,9153
9438,9157
9438,9158
9809,9581
9581,9297
9963,9729
9963,9733
9963,9879
9729,9438
9729,9589
9729,9590
10096,9873
10096,10021
10096,10022
9873,9581
9873,9733
9873,9734
10240,10017
10240,10165
10240,10166
10017,9729
10017,9877
10017,9878
10385,10161
10161,9873
10161,10021
10161,10022
10539,10303
10539,10309
10539,10456
10456,10453
10456,10454
10303,10142
10142,9873
10142,9877
10142,10021
10683,10441
10683,10453
10683,10599
10441,10166
10441,10289
10289,9878
10289,10001
10289,10165
10001,9590
10001,9716
10001,9877
9716,9438
10827,10590
10827,10597
10827,10745
10745,10741
10590,10303
10590,10309
10590,10310
10971,10733
10971,10741
10971,10889
10889,10885
10733,10441
11115,10879
11115,10885
11115,11031
10879,10724
10724,10441
11250,11030
11250,11153
11250,11173
11153,10742
11153,10860
11153,11029
10860,10590
10860,10741
11394,11174
11394,11300
11394,11317
11300,11025
11025,10733
11025,10885
11025,10886
11547,11310
11547,11317
11547,11465
11465,11461
11310,11025
11310,11029
11310,11030
11691,11454
11691,11461
11691,11607
11454,11167
11454,11173
11454,11174
11167,11012
11012,10733
11827,11597
11827,11605
11827,11606
11597,11310
11971,11743
11971,11749
11971,11750
11743,11585
11585,11174
11585,11300
11585,11461
12114,11894
12114,12017
12114,12037
12017,11606
12017,11732
12017,11893
11732,11454
12256,12032
12256,12181
12256,12182
12032,11750
12032,11876
12032,11894
11876,11597
12400,12174
12400,12325
12400,12326
12174,11885
12174,11893
12174,11894
11885,11597
12546,12326
12546,12449
12546,12469
12449,12038
12449,12164
12449,12325
12164,11885
12699,12462
12699,12469
12699,12618
12618,12614
12462,12174
12462,12181
12462,12182
12833,12609
12609,12318
12609,12469
12609,12470
12318,12032
12318,12037
12318,12038
12976,12745
12976,12901
12976,12902
12745,12470
12745,12596
12596,12318
13123,12895
13123,12901
13123,12902
12895,12740
12740,12462
13266,13046
13266,13172
13266,13189
13172,12895
13408,13177
13408,13333
13408,13334
13177,12902
13177,13025
13025,12614
13025,12740
13025,12901
13554,13334
13554,13460
13554,13477
13460,13177
13697,13471
13471,13313
13313,12902
13313,13025
13313,13189
13842,13622
13842,13745
13842,13765
13745,13334
13745,13460
13745,13621
13986,13766
13986,13892
13986,13909
13892,13614
13614,13321
13614,13333
13614,13334
13321,13046
13321,13172
14139,13903
14139,13909
14139,14055
13903,13745
14275,14045
14275,14053
14275,14054
14045,13757
13757,13471
14418,14198
14418,14324
14418,14341
14324,14045
14560,14334
14560,14485
14560,14486
14334,14045
14334,14053
14334,14054
14706,14486
14706,14604
14706,14629
14604,14334
14604,14485
14859,14625
14859,14629
14859,14775
14625,14334
14625,14485
14625,14486
14997,14774
14997,14900
14997,14918
14900,14625
15139,14905
15139,14917
15139,14918
14905,14630
14905,14753
14753,14342
14753,14462
14753,14629
14462,14189
14462,14197
14462,14341
14189,13903
15282,15062
15282,15188
15282,15205
15188,14905
15435,15201
15435,15205
15435,15353
15353,15349
15201,14905
15201,15061
15201,15062
15579,15343
15579,15349
15579,15495
15343,15188
15714,15494
15714,15617
15714,15637
15617,15206
15617,15324
15617,15493
15324,15054
15324,15205
15054,14767
15054,14773
15054,14774
14767,14604
15857,15629
15629,15343
16003,15775
16003,15781
16003,15782
15775,15617
16147,15919
16147,15925
16147,15926
15919,15761
15761,15350
15761,15476
15761,15637
15476,15201
16290,16070
16290,16196
16290,16213
16196,15919
16443,16206
16443,16213
16443,16362
16362,16358
16206,15919
16206,15925
16206,15926
16587,16353
16587,16357
16587,16503
16353,16063
16353,16213
16353,16214
16063,15908
15908,15629
16720,16489
16720,16645
16720,16646
16489,16214
16489,16340
16340,16063
16864,16638
16864,16789
16864,16790
16638,16353
16638,16357
16638,16358
17008,16783
17008,16933
17008,16934
16783,16628
16628,16353
17152,16926
17152,17077
17152,17078
16926,16638
16926,16645
16926,16646
17307,17071
17307,17077
17307,17223
17071,16916
16916,16638
17446,17346
17346,17201
17201,16790
17201,16916
17201,17077
17587,17357
17587,17365
17587,17366
17357,17071
17739,17503
17739,17509
17739,17655
17503,17346
17878,17777
17777,17366
17777,17489
17777,17653
17489,17078
17489,17201
17489,17365
18018,17798
18018,17921
18018,17941
17921,17510
17921,17633
17921,17797
17633,17222
17633,17346
17633,17509
18162,17942
18162,18068
18162,18085
18068,17790
17790,17503
17790,17509
17790,17510
18223,18068
